season,player,team,position,games_played,minutes_played,fga,fgm,fg_pct,three_att,three_made,three_pct,two_att,two_made,two_pct,points,ppg,ts_pct,efg_pct,usg_pct,per,paint_attempts,paint_makes,paint_pct,mid_attempts,mid_makes,mid_pct,three_attempts,three_makes,three_pct_detail,overall_rating
2024,Kyrie Embiid,MIL,SG,29,701,611,141,0.231,227,56,0.247,384,85,0.221,338,11.7,0.238,0.277,0.35,11.6,180,39,0.217,204,46,0.225,227,56,0.247,70.0
2024,Paolo Jokic,MIL,PG,29,638,612,152,0.248,202,38,0.188,410,114,0.278,342,11.8,0.244,0.279,0.35,11.7,203,58,0.286,207,56,0.271,202,38,0.188,70.4
2024,Nikola Barnes,MIL,PG,29,667,663,123,0.186,220,21,0.095,443,102,0.23,267,9.2,0.176,0.201,0.35,10.3,210,61,0.29,233,41,0.176,220,21,0.095,69.7
2024,Andrew Durant,MIL,SF,29,639,642,153,0.238,227,48,0.211,415,105,0.253,354,12.2,0.239,0.276,0.35,12.2,194,59,0.304,221,46,0.208,227,48,0.211,74.0
2024,Joel Booker,MIL,C,29,766,628,138,0.22,215,34,0.158,413,104,0.252,310,10.7,0.215,0.247,0.35,11.3,192,55,0.286,221,49,0.222,215,34,0.158,71.3
2024,Jaren Mitchell,MIL,PG,29,662,676,160,0.237,248,55,0.222,428,105,0.245,375,12.9,0.239,0.277,0.35,12.3,193,49,0.254,235,56,0.238,248,55,0.222,74.7
2024,Giannis Ball,MIL,PG,57,1447,1231,267,0.217,429,75,0.175,802,192,0.239,609,10.7,0.214,0.247,0.35,11.7,394,106,0.269,408,86,0.211,429,75,0.175,73.8
2024,LaMelo Brown,MIN,C,29,820,569,108,0.19,199,27,0.136,370,81,0.219,243,8.4,0.185,0.214,0.35,9.5,166,43,0.259,204,38,0.186,199,27,0.136,63.4
2024,Tyrese Gobert,MIN,PF,29,795,641,134,0.209,217,41,0.189,424,93,0.219,309,10.7,0.21,0.241,0.35,11.0,207,45,0.217,217,48,0.221,217,41,0.189,69.8
2024,Victor Lillard,MIN,SF,29,785,596,118,0.198,207,38,0.184,389,80,0.206,274,9.4,0.199,0.23,0.35,10.2,175,41,0.234,214,39,0.182,207,38,0.184,65.9
2024,Rudy Bane,MIN,PF,29,778,627,150,0.239,208,35,0.168,419,115,0.274,335,11.6,0.233,0.267,0.35,11.6,188,68,0.362,231,47,0.203,208,35,0.168,71.1
2024,Paolo Jackson Jr.,MIN,C,29,708,631,132,0.209,222,33,0.149,409,99,0.242,297,10.2,0.204,0.235,0.35,11.3,186,69,0.371,223,30,0.135,222,33,0.149,72.7
2024,Rudy Haliburton,MIN,PF,29,784,691,149,0.216,208,22,0.106,483,127,0.263,320,11.0,0.204,0.232,0.35,10.8,216,67,0.31,267,60,0.225,208,22,0.106,69.2
2024,Chris George,MIN,PG,29,785,683,179,0.262,234,46,0.197,449,133,0.296,404,13.9,0.257,0.296,0.35,11.9,201,66,0.328,248,67,0.27,234,46,0.197,69.5
2024,Karl-Anthony Booker,MIN,PG,29,821,629,144,0.229,212,35,0.165,417,109,0.261,323,11.1,0.224,0.257,0.35,10.7,196,61,0.311,221,48,0.217,212,35,0.165,66.5
2024,Karl-Anthony Mobley,NOP,SG,29,723,541,127,0.235,171,27,0.158,370,100,0.27,281,9.7,0.228,0.26,0.35,9.7,182,55,0.302,188,45,0.239,171,27,0.158,58.9
2024,Tyrese James,NOP,SG,29,711,589,111,0.188,203,41,0.202,386,70,0.181,263,9.1,0.194,0.223,0.35,9.3,164,47,0.287,222,23,0.104,203,41,0.202,61.1
2024,Donovan Lillard,NOP,PG,29,629,646,115,0.178,225,35,0.156,421,80,0.19,265,9.1,0.178,0.205,0.35,8.8,187,49,0.262,234,31,0.132,225,35,0.156,59.5
2024,Bam Tatum,NOP,PF,84,2012,2068,453,0.219,711,113,0.159,1357,340,0.251,1019,12.1,0.214,0.246,0.35,11.0,641,189,0.295,716,151,0.211,711,113,0.159,69.6
2024,Joel James,NOP,PF,29,681,628,115,0.183,222,38,0.171,406,77,0.19,268,9.2,0.185,0.213,0.35,8.7,187,44,0.235,219,33,0.151,222,38,0.171,58.3
2024,Jaylen Adebayo,NOP,SG,29,722,637,122,0.192,229,37,0.162,408,85,0.208,281,9.7,0.19,0.221,0.35,9.2,191,43,0.225,217,42,0.194,229,37,0.162,60.6
2024,James Doncic,NOP,SG,29,685,605,113,0.187,219,24,0.11,386,89,0.231,250,8.6,0.178,0.207,0.35,8.9,171,56,0.327,215,33,0.153,219,24,0.11,60.3
2024,Kyrie Harden,NOP,C,29,692,724,183,0.253,256,40,0.156,468,143,0.306,406,14.0,0.243,0.28,0.35,11.2,216,82,0.38,252,61,0.242,256,40,0.156,66.7
2024,Scottie Wiggins,NOP,SF,29,755,731,173,0.237,257,35,0.136,474,138,0.291,381,13.1,0.226,0.261,0.35,11.0,213,75,0.352,261,63,0.241,257,35,0.136,67.8
2024,Klay Brown,NYK,SF,57,1462,1273,311,0.244,462,89,0.193,811,222,0.274,711,12.5,0.241,0.279,0.35,10.9,402,128,0.318,409,94,0.23,462,89,0.193,65.0
2024,Nikola Green,NYK,PF,29,818,691,139,0.201,252,31,0.123,439,108,0.246,309,10.7,0.193,0.224,0.35,10.1,205,70,0.341,234,38,0.162,252,31,0.123,66.0
2024,Andrew Young,NYK,C,29,631,600,127,0.212,229,37,0.162,371,90,0.243,291,10.0,0.208,0.242,0.35,10.2,185,52,0.281,186,38,0.204,229,37,0.162,64.9
2024,Jimmy Ball,NYK,PG,29,665,585,140,0.239,189,32,0.169,396,108,0.273,312,10.8,0.233,0.267,0.35,10.3,187,51,0.273,209,57,0.273,189,32,0.169,62.5
2024,Chris Cunningham,NYK,SG,29,789,594,126,0.212,226,35,0.155,368,91,0.247,287,9.9,0.207,0.242,0.35,9.8,167,42,0.251,201,49,0.244,226,35,0.155,62.6
2024,Klay Curry,NYK,PF,29,727,619,111,0.179,206,27,0.131,413,84,0.203,249,8.6,0.175,0.201,0.35,9.2,200,49,0.245,213,35,0.164,206,27,0.131,62.3
2024,Klay Embiid,NYK,SF,29,737,648,138,0.213,222,51,0.23,426,87,0.204,327,11.3,0.219,0.252,0.35,10.5,178,49,0.275,248,38,0.153,222,51,0.23,65.7
2024,LeBron Banchero,NYK,SF,29,745,670,196,0.293,228,60,0.263,442,136,0.308,452,15.6,0.293,0.337,0.35,13.1,222,88,0.396,220,48,0.218,228,60,0.263,73.0
2024,Bam Curry,OKC,PG,57,1369,1348,293,0.217,486,70,0.144,862,223,0.259,656,11.5,0.21,0.243,0.35,9.3,428,122,0.285,434,101,0.233,486,70,0.144,58.6
2024,Bam Tatum,OKC,SF,84,2189,2068,453,0.219,711,113,0.159,1357,340,0.251,1019,12.1,0.214,0.246,0.35,9.5,641,189,0.295,716,151,0.211,711,113,0.159,59.5
2024,Stephen Antetokounmpo,OKC,SF,29,821,742,166,0.224,264,44,0.167,478,122,0.255,376,13.0,0.219,0.253,0.35,10.4,216,56,0.259,262,66,0.252,264,44,0.167,64.9
2024,Klay Garland,OKC,C,29,820,654,120,0.183,227,46,0.203,427,74,0.173,286,9.9,0.19,0.219,0.35,8.8,189,41,0.217,238,33,0.139,227,46,0.203,58.0
2024,Luka Jackson Jr.,OKC,PG,29,820,594,107,0.18,203,24,0.118,391,83,0.212,238,8.2,0.174,0.2,0.35,8.3,192,40,0.208,199,43,0.216,203,24,0.118,56.5
2024,Desmond Banchero,OKC,C,29,734,613,120,0.196,226,34,0.15,387,86,0.222,274,9.4,0.192,0.223,0.35,8.3,174,53,0.305,213,33,0.155,226,34,0.15,54.2
2024,LaMelo Curry,OKC,SF,29,632,651,120,0.184,219,33,0.151,432,87,0.201,273,9.4,0.183,0.21,0.35,8.4,195,50,0.256,237,37,0.156,219,33,0.151,56.5
2024,Kevin Haliburton,OKC,SF,29,631,605,99,0.164,223,35,0.157,382,64,0.168,233,8.0,0.166,0.193,0.35,7.9,164,33,0.201,218,31,0.142,223,35,0.157,55.0
2024,Jaren Durant,ORL,PG,29,758,662,144,0.218,235,40,0.17,427,104,0.244,328,11.3,0.214,0.248,0.35,8.0,196,71,0.362,231,33,0.143,235,40,0.17,49.7
2024,Joel George,ORL,SF,29,713,704,150,0.213,252,44,0.175,452,106,0.235,344,11.9,0.211,0.244,0.35,9.7,205,60,0.293,247,46,0.186,252,44,0.175,61.1
2024,Bam Davis,ORL,PF,29,731,640,113,0.177,237,30,0.127,403,83,0.206,256,8.8,0.172,0.2,0.35,8.2,177,41,0.232,226,42,0.186,237,30,0.127,56.6
2024,Cade Towns,ORL,SG,57,1488,1254,289,0.23,416,72,0.173,838,217,0.259,650,11.4,0.226,0.259,0.35,9.2,385,113,0.294,453,104,0.23,416,72,0.173,55.6
2024,Anthony Thompson,ORL,PG,29,733,560,95,0.17,194,22,0.113,366,73,0.199,212,7.3,0.164,0.189,0.35,7.3,154,30,0.195,212,43,0.203,194,22,0.113,51.5
2024,Donovan Gobert,ORL,SF,29,652,643,129,0.201,236,50,0.212,407,79,0.194,308,10.6,0.206,0.24,0.35,9.3,193,40,0.207,214,39,0.182,236,50,0.212,58.9
2024,Stephen Wembanyama,ORL,C,29,777,669,163,0.244,230,42,0.183,439,121,0.276,368,12.7,0.239,0.275,0.35,10.4,197,62,0.315,242,59,0.244,230,42,0.183,61.8
2024,LaMelo Davis,ORL,PF,29,658,572,98,0.171,201,25,0.124,371,73,0.197,221,7.6,0.167,0.193,0.35,7.7,184,25,0.136,187,48,0.257,201,25,0.124,53.8
2024,Jayson Haliburton,ORL,PG,57,1516,1360,305,0.224,469,97,0.207,891,208,0.233,707,12.4,0.226,0.26,0.35,10.9,404,94,0.233,487,114,0.234,469,97,0.207,67.4
2024,LeBron Wiggins,PHI,C,29,803,612,143,0.234,224,38,0.17,388,105,0.271,324,11.2,0.228,0.265,0.35,11.4,172,65,0.378,216,40,0.185,224,38,0.17,70.4
2024,Giannis Antetokounmpo,PHI,SG,29,785,628,131,0.209,227,44,0.194,401,87,0.217,306,10.6,0.21,0.244,0.35,11.7,202,42,0.208,199,45,0.226,227,44,0.194,74.3
2024,Luka Curry,PHI,PG,29,657,697,162,0.232,244,60,0.246,453,102,0.225,384,13.2,0.239,0.275,0.35,12.5,199,54,0.271,254,48,0.189,244,60,0.246,76.4
2024,Desmond Davis,PHI,C,29,708,623,119,0.191,197,21,0.107,426,98,0.23,259,8.9,0.182,0.208,0.35,9.9,196,55,0.281,230,43,0.187,197,21,0.107,66.6
2024,Kevin Towns,PHI,SF,57,1331,1266,291,0.23,440,71,0.161,826,220,0.266,653,11.5,0.224,0.258,0.35,11.6,354,93,0.263,472,127,0.269,440,71,0.161,72.2
2024,Jayson Mitchell,PHI,PF,29,763,617,171,0.277,239,45,0.188,378,126,0.333,387,13.3,0.268,0.314,0.35,12.2,180,68,0.378,198,58,0.293,239,45,0.188,70.0
2024,Donovan Bane,PHI,C,29,771,636,143,0.225,221,42,0.19,415,101,0.243,328,11.3,0.224,0.258,0.35,11.9,200,62,0.31,215,39,0.181,221,42,0.19,74.2
2024,Stephen Young,PHI,PG,29,780,667,192,0.288,226,47,0.208,441,145,0.329,431,14.9,0.281,0.323,0.35,14.4,186,73,0.392,255,72,0.282,226,47,0.208,83.4
2024,Kevin Booker,PHX,C,29,721,636,147,0.231,223,33,0.148,413,114,0.276,327,11.3,0.223,0.257,0.35,11.5,197,67,0.34,216,47,0.218,223,33,0.148,71.4
2024,Andrew Wiggins,PHX,SF,29,784,598,122,0.204,185,25,0.135,413,97,0.235,269,9.3,0.198,0.225,0.35,11.0,172,53,0.308,241,44,0.183,185,25,0.135,71.4
2024,LeBron Jokic,PHX,PG,29,736,602,122,0.203,204,32,0.157,398,90,0.226,276,9.5,0.199,0.229,0.35,10.3,172,54,0.314,226,36,0.159,204,32,0.157,66.9
2024,Kevin Young,PHX,SF,29,801,637,150,0.235,211,35,0.166,426,115,0.27,335,11.6,0.23,0.263,0.35,11.3,189,70,0.37,237,45,0.19,211,35,0.166,69.4
2024,Klay Towns,PHX,PG,29,801,738,162,0.22,269,48,0.178,469,114,0.243,372,12.8,0.217,0.252,0.35,8.7,211,69,0.327,258,45,0.174,269,48,0.178,54.0
2024,Andrew Paul,PHX,SF,29,693,700,163,0.233,260,56,0.215,440,107,0.243,382,13.2,0.235,0.273,0.35,12.6,209,50,0.239,231,57,0.247,260,56,0.215,77.1
2024,Stephen Irving,PHX,PF,29,651,599,109,0.182,214,20,0.093,385,89,0.231,238,8.2,0.172,0.199,0.35,10.0,173,63,0.364,212,26,0.123,214,20,0.093,68.2
2024,Damian Adebayo,PHX,SG,29,747,649,169,0.26,213,42,0.197,436,127,0.291,380,13.1,0.256,0.293,0.35,13.1,217,73,0.336,219,54,0.247,213,42,0.197,77.7
2024,Klay Brown,PHX,SF,57,1329,1273,311,0.244,462,89,0.193,811,222,0.274,711,12.5,0.241,0.279,0.35,12.0,402,128,0.318,409,94,0.23,462,89,0.193,72.7
2024,Nikola Cunningham,PHX,SG,29,753,657,147,0.224,238,54,0.227,419,93,0.222,348,12.0,0.228,0.265,0.35,11.5,214,52,0.243,205,41,0.2,238,54,0.227,71.2
2024,Evan Mobley,POR,C,29,645,655,145,0.221,223,25,0.112,432,120,0.278,315,10.9,0.209,0.24,0.35,10.2,200,87,0.435,232,33,0.142,223,25,0.112,64.7
2024,Stephen George,POR,PG,29,661,689,151,0.219,256,36,0.141,433,115,0.266,338,11.7,0.211,0.245,0.35,10.4,203,60,0.296,230,55,0.239,256,36,0.141,66.1
2024,Karl-Anthony Brown,POR,SG,29,767,594,133,0.224,225,47,0.209,369,86,0.233,313,10.8,0.226,0.263,0.35,10.1,155,40,0.258,214,46,0.215,225,47,0.209,61.8
2024,Andrew James,POR,PG,29,707,603,129,0.214,207,32,0.155,396,97,0.245,290,10.0,0.209,0.24,0.35,9.6,193,65,0.337,203,32,0.158,207,32,0.155,61.0
2024,Luka Mobley,POR,SF,29,714,695,149,0.214,238,35,0.147,457,114,0.249,333,11.5,0.208,0.24,0.35,8.6,218,73,0.335,239,41,0.172,238,35,0.147,54.6
2024,Rudy Adebayo,POR,PG,29,646,629,108,0.172,217,33,0.152,412,75,0.182,249,8.6,0.172,0.198,0.35,9.3,182,25,0.137,230,50,0.217,217,33,0.152,64.1
2024,Jimmy George,POR,PG,29,727,597,111,0.186,213,27,0.127,384,84,0.219,249,8.6,0.18,0.209,0.35,8.6,186,50,0.269,198,34,0.172,213,27,0.127,57.9
2024,Jaren Garland,POR,PF,29,753,666,132,0.198,237,37,0.156,429,95,0.221,301,10.4,0.195,0.226,0.35,10.2,205,66,0.322,224,29,0.129,237,37,0.156,66.3
2024,Jimmy Barnes,POR,PG,29,691,603,125,0.207,198,23,0.116,405,102,0.252,273,9.4,0.198,0.226,0.35,9.3,177,49,0.277,228,53,0.232,198,23,0.116,60.5
2024,Nikola Barnes,SAC,PG,29,749,663,123,0.186,220,21,0.095,443,102,0.23,267,9.2,0.176,0.201,0.35,8.8,210,61,0.29,233,41,0.176,220,21,0.095,59.9
2024,Bam Embiid,SAC,SG,29,642,704,162,0.23,240,41,0.171,464,121,0.261,365,12.6,0.225,0.259,0.35,9.1,201,65,0.323,263,56,0.213,240,41,0.171,55.0
2024,LaMelo Gobert,SAC,SF,29,751,631,130,0.206,228,41,0.18,403,89,0.221,301,10.4,0.206,0.239,0.35,9.0,190,46,0.242,213,43,0.202,228,41,0.18,57.3
2024,Luka Wembanyama,SAC,SF,29,712,612,116,0.19,205,32,0.156,407,84,0.206,264,9.1,0.188,0.216,0.35,8.3,190,42,0.221,217,42,0.194,205,32,0.156,55.2
2024,Bam Towns,SAC,PF,29,697,649,128,0.197,223,34,0.152,426,94,0.221,290,10.0,0.194,0.223,0.35,8.9,183,41,0.224,243,53,0.218,223,34,0.152,58.1
2024,Jayson Jokic,SAC,C,29,797,672,149,0.222,238,42,0.176,434,107,0.247,340,11.7,0.219,0.253,0.35,9.9,193,68,0.352,241,39,0.162,238,42,0.176,61.2
2024,James Davis,SAC,PF,29,726,549,92,0.168,177,22,0.124,372,70,0.188,206,7.1,0.164,0.188,0.35,7.8,173,42,0.243,199,28,0.141,177,22,0.124,55.1
2024,LeBron Durant,SAC,C,29,699,638,143,0.224,227,33,0.145,411,110,0.268,319,11.0,0.216,0.25,0.35,9.5,193,70,0.363,218,40,0.183,227,33,0.145,59.3
2024,Trae Durant,SAC,C,29,710,621,113,0.182,204,27,0.132,417,86,0.206,253,8.7,0.178,0.204,0.35,8.4,202,55,0.272,215,31,0.144,204,27,0.132,56.6
2024,Klay Towns,SAS,PG,29,680,738,162,0.22,269,48,0.178,469,114,0.243,372,12.8,0.217,0.252,0.35,8.2,211,69,0.327,258,45,0.174,269,48,0.178,50.2
2024,LeBron Adebayo,SAS,C,29,780,629,116,0.184,226,33,0.146,403,83,0.206,265,9.1,0.182,0.211,0.35,8.3,183,53,0.29,220,30,0.136,226,33,0.146,55.7
2024,Bam Jackson Jr.,SAS,SG,29,685,611,111,0.182,200,30,0.15,411,81,0.197,252,8.7,0.18,0.206,0.35,8.2,217,49,0.226,194,32,0.165,200,30,0.15,55.2
2024,Jaylen Mitchell,SAS,PG,29,815,655,135,0.206,266,49,0.184,389,86,0.221,319,11.0,0.207,0.244,0.35,9.5,172,35,0.203,217,51,0.235,266,49,0.184,60.4
2024,Kyrie Adebayo,SAS,C,29,782,680,162,0.238,217,28,0.129,463,134,0.289,352,12.1,0.227,0.259,0.35,10.0,208,87,0.418,255,47,0.184,217,28,0.129,61.1
2024,Cade Cunningham,SAS,C,29,736,570,92,0.161,200,26,0.13,370,66,0.178,210,7.2,0.16,0.184,0.35,7.1,163,26,0.16,207,40,0.193,200,26,0.13,50.5
2024,Paul Harden,SAS,SG,29,801,690,125,0.181,254,33,0.13,436,92,0.211,283,9.8,0.176,0.205,0.35,8.7,183,53,0.29,253,39,0.154,254,33,0.13,59.1
2024,Darius Thompson,SAS,PG,29,744,692,163,0.236,256,36,0.141,436,127,0.291,362,12.5,0.225,0.262,0.35,10.3,187,59,0.316,249,68,0.273,256,36,0.141,63.7
2024,Cade Irving,SAS,PF,57,1495,1395,318,0.228,496,97,0.196,899,221,0.246,733,12.9,0.227,0.263,0.35,8.2,411,110,0.268,488,111,0.227,496,97,0.196,49.3
2024,Bam James,SAS,SG,57,1504,1319,273,0.207,454,75,0.165,865,198,0.229,621,10.9,0.204,0.235,0.35,9.5,395,99,0.251,470,99,0.211,454,75,0.165,60.8
2024,Trae Thompson,TOR,PF,29,814,620,125,0.202,206,21,0.102,414,104,0.251,271,9.3,0.191,0.219,0.35,8.9,184,50,0.272,230,54,0.235,206,21,0.102,58.4
2024,Giannis George,TOR,PF,57,1390,1248,248,0.199,431,62,0.144,817,186,0.228,558,9.8,0.194,0.224,0.35,9.1,408,100,0.245,409,86,0.21,431,62,0.144,59.3
2024,Bam Jokic,TOR,SG,29,714,688,150,0.218,236,50,0.212,452,100,0.221,350,12.1,0.221,0.254,0.35,10.9,205,48,0.234,247,52,0.211,236,50,0.212,67.6
2024,Damian Durant,TOR,SG,57,1391,1355,277,0.204,486,82,0.169,869,195,0.224,636,11.2,0.203,0.235,0.35,9.2,366,104,0.284,503,91,0.181,486,82,0.169,58.9
2024,Devin Lillard,TOR,PF,29,797,720,155,0.215,254,50,0.197,466,105,0.225,360,12.4,0.216,0.25,0.35,8.9,205,46,0.224,261,59,0.226,254,50,0.197,55.1
2024,Evan Lillard,TOR,SF,29,809,618,113,0.183,222,34,0.153,396,79,0.199,260,9.0,0.182,0.21,0.35,9.0,163,34,0.209,233,45,0.193,222,34,0.153,60.3
2024,Draymond Booker,TOR,PF,29,700,607,119,0.196,224,38,0.17,383,81,0.211,276,9.5,0.196,0.227,0.35,9.2,167,39,0.234,216,42,0.194,224,38,0.17,59.6
2024,Giannis Ball,TOR,SF,57,1439,1231,267,0.217,429,75,0.175,802,192,0.239,609,10.7,0.214,0.247,0.35,9.9,394,106,0.269,408,86,0.211,429,75,0.175,62.2
2024,LaMelo George,TOR,PG,29,808,642,141,0.22,240,36,0.15,402,105,0.261,318,11.0,0.213,0.248,0.35,9.4,191,55,0.288,211,50,0.237,240,36,0.15,59.1
2024,Victor Cunningham,UTA,SF,29,791,655,146,0.223,234,40,0.171,421,106,0.252,332,11.4,0.219,0.253,0.35,9.5,195,67,0.344,226,39,0.173,234,40,0.171,58.5
2024,Stephen Embiid,UTA,PF,29,760,650,146,0.225,233,44,0.189,417,102,0.245,336,11.6,0.223,0.258,0.35,9.8,216,56,0.259,201,46,0.229,233,44,0.189,60.3
2024,LeBron Thompson,UTA,SG,29,810,594,123,0.207,205,38,0.185,389,85,0.219,284,9.8,0.208,0.239,0.35,9.0,188,57,0.303,201,28,0.139,205,38,0.185,57.3
2024,Desmond Brown,UTA,SF,29,654,575,112,0.195,201,31,0.154,374,81,0.217,255,8.8,0.192,0.222,0.35,8.9,182,38,0.209,192,43,0.224,201,31,0.154,58.1
2024,James Ball,UTA,C,84,2095,1995,448,0.225,659,120,0.182,1336,328,0.246,1016,12.1,0.222,0.255,0.35,10.3,621,198,0.319,715,130,0.182,659,120,0.182,63.6
2024,Rudy Davis,UTA,PF,29,677,643,144,0.224,237,38,0.16,406,106,0.261,326,11.2,0.218,0.253,0.35,9.3,184,59,0.321,222,47,0.212,237,38,0.16,57.5
2024,Klay Jackson Jr.,UTA,C,29,785,600,126,0.21,201,40,0.199,399,86,0.216,292,10.1,0.212,0.243,0.35,9.1,191,50,0.262,208,36,0.173,201,40,0.199,57.2
2024,Bam Cunningham,UTA,SG,29,819,630,134,0.213,237,35,0.148,393,99,0.252,303,10.4,0.206,0.24,0.35,9.1,178,58,0.326,215,41,0.191,237,35,0.148,57.6
2024,Tyrese Jackson Jr.,WAS,PF,29,788,624,169,0.271,224,43,0.192,400,126,0.315,381,13.1,0.264,0.305,0.35,9.0,188,62,0.33,212,64,0.302,224,43,0.192,49.5
2024,LeBron Davis,WAS,PF,57,1379,1306,273,0.209,461,87,0.189,845,186,0.22,633,11.1,0.21,0.242,0.35,8.9,391,99,0.253,454,87,0.192,461,87,0.189,56.2
2024,Damian Green,WAS,C,29,738,661,119,0.18,234,31,0.132,427,88,0.206,269,9.3,0.176,0.203,0.35,9.0,185,49,0.265,242,39,0.161,234,31,0.132,61.0
2024,Rudy George,WAS,PG,29,773,597,107,0.179,217,29,0.134,380,78,0.205,243,8.4,0.175,0.204,0.35,7.8,177,32,0.181,203,46,0.227,217,29,0.134,53.4
2024,Nikola Wiggins,WAS,C,57,1438,1241,244,0.197,407,58,0.143,834,186,0.223,546,9.6,0.192,0.22,0.35,9.5,384,106,0.276,450,80,0.178,407,58,0.143,62.1
2024,Luka George,WAS,SG,29,778,610,132,0.216,197,38,0.193,413,94,0.228,302,10.4,0.217,0.248,0.35,8.9,187,47,0.251,226,47,0.208,197,38,0.193,55.0
2024,Donovan Curry,WAS,PG,29,763,614,123,0.2,202,29,0.144,412,94,0.228,275,9.5,0.196,0.224,0.35,8.9,179,42,0.235,233,52,0.223,202,29,0.144,58.2
2024,Tyrese Harden,WAS,SG,29,715,661,152,0.23,233,55,0.236,428,97,0.227,359,12.4,0.235,0.272,0.35,10.2,210,59,0.281,218,38,0.174,233,55,0.236,61.5
2024,Paolo Jackson Jr.,WAS,PF,29,669,631,132,0.209,222,33,0.149,409,99,0.242,297,10.2,0.204,0.235,0.35,8.0,186,69,0.371,223,30,0.135,222,33,0.149,50.6
2024,LeBron Tatum,WAS,C,29,788,564,99,0.176,191,31,0.162,373,68,0.182,229,7.9,0.177,0.203,0.35,7.9,166,48,0.289,207,20,0.097,191,31,0.162,53.6
