season,player,team,position,games_played,minutes_played,fga,fgm,fg_pct,three_att,three_made,three_pct,two_att,two_made,two_pct,points,ppg,ts_pct,efg_pct,usg_pct,per,paint_attempts,paint_makes,paint_pct,mid_attempts,mid_makes,mid_pct,three_attempts,three_makes,three_pct_detail,overall_rating
2023,Giannis Doncic,MIN,PG,29,761,710,159,0.224,252,33,0.131,458,126,0.275,351,12.1,0.214,0.247,0.35,11.4,213,65,0.305,245,61,0.249,252,33,0.131,72.4
2023,LeBron Antetokounmpo,MIN,PF,29,631,653,148,0.227,250,50,0.2,403,98,0.243,346,11.9,0.227,0.265,0.35,11.2,181,64,0.354,222,34,0.153,250,50,0.2,69.3
2023,Jayson Banchero,MIN,C,29,669,590,119,0.202,208,38,0.183,382,81,0.212,276,9.5,0.202,0.234,0.35,9.7,168,44,0.262,214,37,0.173,208,38,0.183,62.4
2023,Draymond Thompson,MIN,SF,29,724,683,184,0.269,237,44,0.186,446,140,0.314,412,14.2,0.262,0.302,0.35,12.4,199,83,0.417,247,57,0.231,237,44,0.186,72.7
2023,Devin Cunningham,MIN,SF,29,734,579,111,0.192,204,29,0.142,375,82,0.219,251,8.7,0.188,0.217,0.35,9.5,164,36,0.22,211,46,0.218,204,29,0.142,63.1
2023,LeBron Haliburton,MIN,SG,29,716,551,109,0.198,204,41,0.201,347,68,0.196,259,8.9,0.202,0.235,0.35,10.0,158,36,0.228,189,32,0.169,204,41,0.201,64.2
2023,Stephen Butler,MIN,SF,29,633,593,130,0.219,207,39,0.188,386,91,0.236,299,10.3,0.219,0.252,0.35,10.1,181,42,0.232,205,49,0.239,207,39,0.188,62.5
2023,Paolo Davis,MIN,PG,29,703,655,159,0.243,231,37,0.16,424,122,0.288,355,12.2,0.235,0.271,0.35,11.7,205,74,0.361,219,48,0.219,231,37,0.16,71.3
2023,Draymond Curry,NOP,SG,29,819,663,162,0.244,222,47,0.212,441,115,0.261,371,12.8,0.244,0.28,0.35,11.2,205,63,0.307,236,52,0.22,222,47,0.212,66.9
2023,Kyrie Gobert,NOP,SG,29,689,629,120,0.191,220,32,0.145,409,88,0.215,272,9.4,0.187,0.216,0.35,9.4,200,44,0.22,209,44,0.211,220,32,0.145,62.6
2023,Rudy Mobley,NOP,SF,29,742,609,125,0.205,220,27,0.123,389,98,0.252,277,9.6,0.196,0.227,0.35,9.5,177,48,0.271,212,50,0.236,220,27,0.123,61.9
2023,Darius Mobley,NOP,SG,29,814,673,146,0.217,224,39,0.174,449,107,0.238,331,11.4,0.215,0.246,0.35,10.4,195,68,0.349,254,39,0.154,224,39,0.174,65.6
2023,Devin Irving,NOP,SG,29,777,626,108,0.173,219,28,0.128,407,80,0.197,244,8.4,0.169,0.195,0.35,8.8,192,48,0.25,215,32,0.149,219,28,0.128,60.8
2023,Andrew Wembanyama,NOP,C,29,818,655,137,0.209,214,28,0.131,441,109,0.247,302,10.4,0.202,0.231,0.35,9.7,208,54,0.26,233,55,0.236,214,28,0.131,62.6
2023,Scottie Butler,NOP,SF,29,773,611,120,0.196,224,41,0.183,387,79,0.204,281,9.7,0.198,0.23,0.35,9.5,153,39,0.255,234,40,0.171,224,41,0.183,61.7
2023,James Towns,NOP,PG,29,810,693,144,0.208,258,43,0.167,435,101,0.232,331,11.4,0.205,0.239,0.35,10.5,216,51,0.236,219,50,0.228,258,43,0.167,67.4
2023,Desmond Paul,NYK,SF,29,806,626,128,0.204,211,36,0.171,415,92,0.222,292,10.1,0.203,0.233,0.35,10.0,214,49,0.229,201,43,0.214,211,36,0.171,64.1
2023,Kyrie Barnes,NYK,C,29,725,666,158,0.237,243,37,0.152,423,121,0.286,353,12.2,0.228,0.265,0.35,10.9,202,83,0.411,221,38,0.172,243,37,0.152,67.1
2023,LaMelo Mobley,NYK,PG,29,785,577,131,0.227,177,29,0.164,400,102,0.255,291,10.0,0.222,0.252,0.35,10.3,190,60,0.316,210,42,0.2,177,29,0.164,63.5
2023,Evan Davis,NYK,SF,29,746,668,135,0.202,241,41,0.17,427,94,0.22,311,10.7,0.201,0.233,0.35,9.7,216,53,0.245,211,41,0.194,241,41,0.17,62.8
2023,Anthony Irving,NYK,C,29,805,687,157,0.229,233,40,0.172,454,117,0.258,354,12.2,0.224,0.258,0.35,11.0,222,71,0.32,232,46,0.198,233,40,0.172,67.9
2023,Donovan Young,NYK,SG,29,629,748,184,0.246,292,44,0.151,456,140,0.307,412,14.2,0.235,0.275,0.35,12.3,231,92,0.398,225,48,0.213,292,44,0.151,75.4
2023,Desmond Antetokounmpo,NYK,SF,29,662,634,141,0.222,232,49,0.211,402,92,0.229,331,11.4,0.225,0.261,0.35,10.5,158,48,0.304,244,44,0.18,232,49,0.211,64.8
2023,Nikola Green,NYK,PF,29,815,654,150,0.229,224,37,0.165,430,113,0.263,337,11.6,0.224,0.258,0.35,11.3,211,63,0.299,219,50,0.228,224,37,0.165,70.0
2023,Klay Mobley,OKC,PF,29,718,609,117,0.192,212,36,0.17,397,81,0.204,270,9.3,0.192,0.222,0.35,8.5,185,48,0.259,212,33,0.156,212,36,0.17,55.6
2023,Klay Ball,OKC,PG,29,720,694,157,0.226,234,43,0.184,460,114,0.248,357,12.3,0.224,0.257,0.35,11.2,219,75,0.342,241,39,0.162,234,43,0.184,69.2
2023,Desmond Paul,OKC,PG,29,776,626,128,0.204,211,36,0.171,415,92,0.222,292,10.1,0.203,0.233,0.35,8.6,214,49,0.229,201,43,0.214,211,36,0.171,54.9
2023,Paul Harden,OKC,PF,29,740,700,161,0.23,246,39,0.159,454,122,0.269,361,12.4,0.223,0.258,0.35,10.5,209,68,0.325,245,54,0.22,246,39,0.159,65.2
2023,Desmond Thompson,OKC,C,29,690,600,121,0.202,233,32,0.137,367,89,0.243,274,9.4,0.195,0.228,0.35,9.1,161,57,0.354,206,32,0.155,233,32,0.137,59.6
2023,Draymond Embiid,OKC,PG,29,809,696,154,0.221,243,35,0.144,453,119,0.263,343,11.8,0.214,0.246,0.35,9.9,218,66,0.303,235,53,0.226,243,35,0.144,62.3
2023,Chris Antetokounmpo,OKC,PG,29,788,620,113,0.182,213,38,0.178,407,75,0.184,264,9.1,0.185,0.213,0.35,8.6,174,34,0.195,233,41,0.176,213,38,0.178,57.4
2023,Scottie Tatum,OKC,PG,29,749,650,125,0.192,249,39,0.157,401,86,0.214,289,10.0,0.19,0.222,0.35,9.4,176,58,0.33,225,28,0.124,249,39,0.157,61.9
2023,Jayson Towns,OKC,PF,29,784,571,90,0.158,214,34,0.159,357,56,0.157,214,7.4,0.161,0.187,0.35,7.1,158,19,0.12,199,37,0.186,214,34,0.159,50.7
2023,James Doncic,OKC,PF,57,1488,1234,238,0.193,435,63,0.145,799,175,0.219,539,9.5,0.189,0.218,0.35,8.6,362,87,0.24,437,88,0.201,435,63,0.145,56.8
2023,Darius Mitchell,ORL,SG,29,663,716,151,0.211,243,48,0.198,473,103,0.218,350,12.1,0.213,0.244,0.35,10.9,215,62,0.288,258,41,0.159,243,48,0.198,68.8
2023,Cade Embiid,ORL,C,29,652,627,126,0.201,218,25,0.115,409,101,0.247,277,9.6,0.192,0.221,0.35,9.8,202,63,0.312,207,38,0.184,218,25,0.115,64.1
2023,Devin George,ORL,SF,29,644,639,125,0.196,225,38,0.169,414,87,0.21,288,9.9,0.195,0.225,0.35,9.5,201,44,0.219,213,43,0.202,225,38,0.169,61.7
2023,Chris Wembanyama,ORL,SF,29,776,573,108,0.188,217,32,0.147,356,76,0.213,248,8.6,0.185,0.216,0.35,9.1,175,33,0.189,181,43,0.238,217,32,0.147,60.3
2023,Giannis Barnes,ORL,PG,29,676,627,134,0.214,239,29,0.121,388,105,0.271,297,10.2,0.203,0.237,0.35,9.8,171,52,0.304,217,53,0.244,239,29,0.121,62.7
2023,Damian Thompson,ORL,C,29,648,649,121,0.186,234,43,0.184,415,78,0.188,285,9.8,0.19,0.22,0.35,9.4,185,45,0.243,230,33,0.143,234,43,0.184,62.1
2023,Devin Gobert,ORL,PG,29,628,553,107,0.193,211,34,0.161,342,73,0.213,248,8.6,0.192,0.224,0.35,8.9,177,45,0.254,165,28,0.17,211,34,0.161,58.1
2023,Tyrese Garland,ORL,PG,57,1361,1193,286,0.24,413,57,0.138,780,229,0.294,629,11.0,0.229,0.264,0.35,10.1,340,118,0.347,440,111,0.252,413,57,0.138,61.7
2023,Karl-Anthony Tatum,PHI,PF,57,1468,1270,266,0.209,445,61,0.137,825,205,0.248,593,10.4,0.202,0.233,0.35,11.3,393,130,0.331,432,75,0.174,445,61,0.137,73.3
2023,Kyrie Harden,PHI,PF,29,773,581,129,0.222,204,27,0.132,377,102,0.271,285,9.8,0.212,0.245,0.35,10.8,183,47,0.257,194,55,0.284,204,27,0.132,68.4
2023,Jaylen Lillard,PHI,SF,29,688,681,168,0.247,253,54,0.213,428,114,0.266,390,13.4,0.246,0.286,0.35,12.1,201,61,0.303,227,53,0.233,253,54,0.213,72.7
2023,Tyrese Thompson,PHI,PG,29,771,572,107,0.187,189,25,0.132,383,82,0.214,239,8.2,0.182,0.209,0.35,10.0,187,57,0.305,196,25,0.128,189,25,0.132,67.3
2023,LaMelo Cunningham,PHI,C,29,760,619,148,0.239,220,36,0.164,399,112,0.281,332,11.4,0.232,0.268,0.35,11.4,160,63,0.394,239,49,0.205,220,36,0.164,69.7
2023,Draymond Haliburton,PHI,PG,29,733,652,149,0.229,209,41,0.196,443,108,0.244,339,11.7,0.228,0.26,0.35,12.0,182,55,0.302,261,53,0.203,209,41,0.196,74.5
2023,Luka Towns,PHI,SG,57,1441,1270,263,0.207,469,79,0.168,801,184,0.23,605,10.6,0.205,0.238,0.35,10.4,382,99,0.259,419,85,0.203,469,79,0.168,67.0
2023,Jimmy Lillard,PHI,SG,57,1471,1312,292,0.223,470,89,0.189,842,203,0.241,673,11.8,0.222,0.256,0.35,11.8,408,120,0.294,434,83,0.191,470,89,0.189,74.0
2023,Victor Durant,PHX,SG,29,763,639,195,0.305,219,62,0.283,420,133,0.317,452,15.6,0.307,0.354,0.35,13.5,204,98,0.48,216,35,0.162,219,62,0.283,73.9
2023,Kevin Cunningham,PHX,C,29,788,566,123,0.217,224,31,0.138,342,92,0.269,277,9.6,0.208,0.245,0.35,10.5,146,59,0.404,196,33,0.168,224,31,0.138,67.2
2023,Evan Jackson Jr.,PHX,C,29,715,662,176,0.266,216,35,0.162,446,141,0.316,387,13.3,0.256,0.292,0.35,12.4,205,84,0.41,241,57,0.237,216,35,0.162,73.5
2023,Victor Towns,PHX,PF,29,715,693,175,0.253,230,43,0.187,463,132,0.285,393,13.6,0.247,0.284,0.35,12.6,228,97,0.425,235,35,0.149,230,43,0.187,75.5
2023,James Antetokounmpo,PHX,SF,29,713,670,162,0.242,237,44,0.186,433,118,0.273,368,12.7,0.238,0.275,0.35,12.3,192,56,0.292,241,62,0.257,237,44,0.186,75.0
2023,Victor Davis,PHX,SG,29,713,655,182,0.278,228,45,0.197,427,137,0.321,409,14.1,0.271,0.312,0.35,12.5,198,72,0.364,229,65,0.284,228,45,0.197,71.9
2023,Cade Irving,PHX,PF,57,1325,1251,287,0.229,401,80,0.2,850,207,0.244,654,11.5,0.229,0.261,0.35,11.0,384,113,0.294,466,94,0.202,401,80,0.2,67.7
2023,Darius Wiggins,PHX,C,29,689,606,125,0.206,212,27,0.127,394,98,0.249,277,9.6,0.198,0.229,0.35,10.4,181,58,0.32,213,40,0.188,212,27,0.127,67.4
2023,Victor Irving,POR,SF,29,823,628,122,0.194,223,36,0.161,405,86,0.212,280,9.7,0.193,0.223,0.35,10.0,181,51,0.282,224,35,0.156,223,36,0.161,65.9
2023,Anthony Doncic,POR,PG,29,756,678,170,0.251,229,45,0.197,449,125,0.278,385,13.3,0.247,0.284,0.35,11.1,208,78,0.375,241,47,0.195,229,45,0.197,65.7
2023,Darius Wiggins,POR,SF,29,766,606,125,0.206,212,27,0.127,394,98,0.249,277,9.6,0.198,0.229,0.35,8.6,181,58,0.32,213,40,0.188,212,27,0.127,55.4
2023,Giannis Gobert,POR,SG,29,721,717,180,0.251,251,59,0.235,466,121,0.26,419,14.4,0.253,0.292,0.35,11.6,213,57,0.268,253,64,0.253,251,59,0.235,68.1
2023,Cade Irving,POR,SF,57,1383,1251,287,0.229,401,80,0.2,850,207,0.244,654,11.5,0.229,0.261,0.35,10.3,384,113,0.294,466,94,0.202,401,80,0.2,62.8
2023,Kyrie Adebayo,POR,C,29,702,612,118,0.193,221,40,0.181,391,78,0.199,276,9.5,0.195,0.225,0.35,9.4,190,34,0.179,201,44,0.219,221,40,0.181,61.2
2023,Damian Towns,POR,C,57,1486,1303,271,0.208,477,86,0.18,826,185,0.224,628,11.0,0.208,0.241,0.35,10.0,383,113,0.295,443,72,0.163,477,86,0.18,63.6
2023,Klay Lillard,POR,SG,57,1489,1194,271,0.227,431,71,0.165,763,200,0.262,613,10.8,0.222,0.257,0.35,10.1,365,105,0.288,398,95,0.239,431,71,0.165,62.6
2023,James Curry,POR,C,29,758,603,117,0.194,219,28,0.128,384,89,0.232,262,9.0,0.187,0.217,0.35,8.6,187,46,0.246,197,43,0.218,219,28,0.128,57.1
2023,Draymond Doncic,SAC,SF,84,2003,2636,503,0.191,904,138,0.153,1732,365,0.211,1144,13.6,0.189,0.217,0.35,8.6,799,162,0.203,933,203,0.218,904,138,0.153,57.0
2023,Draymond Doncic,SAC,PG,84,2149,2636,503,0.191,904,138,0.153,1732,365,0.211,1144,13.6,0.189,0.217,0.35,8.7,799,162,0.203,933,203,0.218,904,138,0.153,57.4
2023,Jayson Towns,SAC,SG,29,741,571,90,0.158,214,34,0.159,357,56,0.157,214,7.4,0.161,0.187,0.35,7.9,158,19,0.12,199,37,0.186,214,34,0.159,56.1
2023,Darius Doncic,SAC,PG,29,786,600,121,0.202,213,31,0.146,387,90,0.233,273,9.4,0.197,0.228,0.35,8.9,181,42,0.232,206,48,0.233,213,31,0.146,58.0
2023,LeBron Wiggins,SAC,SG,29,802,629,122,0.194,208,26,0.125,421,96,0.228,270,9.3,0.187,0.215,0.35,8.8,198,61,0.308,223,35,0.157,208,26,0.125,58.4
2023,Victor Tatum,SAC,SG,29,644,697,164,0.235,236,51,0.216,461,113,0.245,379,13.1,0.237,0.272,0.35,10.8,211,63,0.299,250,50,0.2,236,51,0.216,65.1
2023,Luka Towns,SAC,PF,57,1352,1270,263,0.207,469,79,0.168,801,184,0.23,605,10.6,0.205,0.238,0.35,10.2,382,99,0.259,419,85,0.203,469,79,0.168,65.3
2023,Cade Jackson Jr.,SAC,SG,29,779,642,144,0.224,230,45,0.196,412,99,0.24,333,11.5,0.224,0.259,0.35,9.4,197,62,0.315,215,37,0.172,230,45,0.196,57.5
2023,Kevin Jackson Jr.,SAS,C,29,734,654,112,0.171,227,30,0.132,427,82,0.192,254,8.8,0.168,0.194,0.35,7.9,201,45,0.224,226,37,0.164,227,30,0.132,55.0
2023,Jayson Doncic,SAS,PG,57,1412,1275,262,0.205,434,83,0.191,841,179,0.213,607,10.6,0.207,0.238,0.35,8.7,396,86,0.217,445,93,0.209,434,83,0.191,55.0
2023,Tyrese Gobert,SAS,C,29,659,596,117,0.196,199,29,0.146,397,88,0.222,263,9.1,0.192,0.221,0.35,7.6,183,51,0.279,214,37,0.173,199,29,0.146,49.6
2023,Kevin Jackson Jr.,SAS,PF,29,644,654,112,0.171,227,30,0.132,427,82,0.192,254,8.8,0.168,0.194,0.35,6.4,201,45,0.224,226,37,0.164,227,30,0.132,45.1
2023,Trae James,SAS,C,29,663,597,125,0.209,208,33,0.159,389,92,0.237,283,9.8,0.206,0.237,0.35,8.2,188,54,0.287,201,38,0.189,208,33,0.159,51.6
2023,Bam Wiggins,SAS,SG,29,669,671,122,0.182,240,40,0.167,431,82,0.19,284,9.8,0.183,0.212,0.35,8.0,191,34,0.178,240,48,0.2,240,40,0.167,53.3
2023,LaMelo Embiid,SAS,SF,57,1452,1304,272,0.209,462,80,0.173,842,192,0.228,624,10.9,0.207,0.239,0.35,8.6,389,118,0.303,453,74,0.163,462,80,0.173,54.4
2023,Luka Antetokounmpo,SAS,C,29,775,592,89,0.15,204,31,0.152,388,58,0.149,209,7.2,0.153,0.177,0.35,7.1,174,32,0.184,214,26,0.121,204,31,0.152,51.4
2023,Desmond Brown,SAS,PG,29,824,619,108,0.174,236,40,0.169,383,68,0.178,256,8.8,0.177,0.207,0.35,8.0,163,27,0.166,220,41,0.186,236,40,0.169,54.1
2023,Giannis Young,TOR,SG,29,748,562,115,0.205,206,40,0.194,356,75,0.211,270,9.3,0.207,0.24,0.35,9.2,156,43,0.276,200,32,0.16,206,40,0.194,58.1
2023,Damian Banchero,TOR,PF,29,739,678,193,0.285,218,45,0.206,460,148,0.322,431,14.9,0.278,0.318,0.35,12.2,205,76,0.371,255,72,0.282,218,45,0.206,69.1
2023,Tyrese Doncic,TOR,PF,29,824,608,108,0.178,207,41,0.198,401,67,0.167,257,8.9,0.184,0.211,0.35,8.8,181,38,0.21,220,29,0.132,207,41,0.198,58.6
2023,Trae Towns,TOR,PG,29,706,680,147,0.216,250,46,0.184,430,101,0.235,340,11.7,0.215,0.25,0.35,11.1,186,47,0.253,244,54,0.221,250,46,0.184,69.7
2023,Andrew Mitchell,TOR,PF,29,778,654,142,0.217,250,42,0.168,404,100,0.248,326,11.2,0.213,0.249,0.35,10.5,181,49,0.271,223,51,0.229,250,42,0.168,66.2
2023,Devin Durant,TOR,C,29,802,633,132,0.209,238,30,0.126,395,102,0.258,294,10.1,0.199,0.232,0.35,9.5,183,54,0.295,212,48,0.226,238,30,0.126,61.4
2023,Joel Tatum,TOR,PF,29,674,619,129,0.208,207,43,0.208,412,86,0.209,301,10.4,0.212,0.243,0.35,8.8,181,41,0.227,231,45,0.195,207,43,0.208,55.1
2023,Jaren Antetokounmpo,TOR,SF,29,661,676,123,0.182,214,30,0.14,462,93,0.201,276,9.5,0.179,0.204,0.35,9.3,217,57,0.263,245,36,0.147,214,30,0.14,63.1
2023,Donovan Harden,TOR,SF,29,663,644,118,0.183,246,47,0.191,398,71,0.178,283,9.8,0.188,0.22,0.35,9.8,192,38,0.198,206,33,0.16,246,47,0.191,65.1
2023,Karl-Anthony Cunningham,UTA,C,29,674,575,115,0.2,198,25,0.126,377,90,0.239,255,8.8,0.193,0.222,0.35,8.9,179,60,0.335,198,30,0.152,198,25,0.126,58.4
2023,Donovan Wembanyama,UTA,SF,29,759,538,120,0.223,187,33,0.176,351,87,0.248,273,9.4,0.22,0.254,0.35,8.9,150,50,0.333,201,37,0.184,187,33,0.176,54.6
2023,Kevin Jokic,UTA,SG,29,669,633,136,0.215,231,47,0.203,402,89,0.221,319,11.0,0.217,0.252,0.35,10.4,178,52,0.292,224,37,0.165,231,47,0.203,65.2
2023,Damian Irving,UTA,C,29,794,654,127,0.194,238,34,0.143,416,93,0.224,288,9.9,0.19,0.22,0.35,9.5,217,59,0.272,199,34,0.171,238,34,0.143,62.6
2023,Evan Garland,UTA,SF,29,720,681,134,0.197,240,29,0.121,441,105,0.238,297,10.2,0.189,0.218,0.35,9.5,195,54,0.277,246,51,0.207,240,29,0.121,62.7
2023,Paolo Towns,UTA,SG,29,675,568,119,0.21,212,26,0.123,356,93,0.261,264,9.1,0.2,0.232,0.35,8.8,167,61,0.365,189,32,0.169,212,26,0.123,57.0
2023,Scottie Garland,UTA,SG,29,706,599,98,0.164,216,34,0.157,383,64,0.167,230,7.9,0.166,0.192,0.35,7.9,174,32,0.184,209,32,0.153,216,34,0.157,55.4
2023,Paolo Adebayo,UTA,PG,29,820,614,132,0.215,200,27,0.135,414,105,0.254,291,10.0,0.207,0.237,0.35,9.2,189,60,0.317,225,45,0.2,200,27,0.135,58.2
2023,Scottie Lillard,WAS,PG,29,647,581,120,0.207,221,33,0.149,360,87,0.242,273,9.4,0.201,0.235,0.35,8.8,166,50,0.301,194,37,0.191,221,33,0.149,56.2
2023,Nikola Jackson Jr.,WAS,PF,57,1480,1292,261,0.202,469,71,0.151,823,190,0.231,593,10.4,0.198,0.229,0.35,8.7,395,114,0.289,428,76,0.178,469,71,0.151,56.6
2023,Evan Young,WAS,SG,29,742,620,111,0.179,204,31,0.152,416,80,0.192,253,8.7,0.178,0.204,0.35,8.1,178,39,0.219,238,41,0.172,204,31,0.152,55.2
2023,Cade Gobert,WAS,PF,29,684,647,134,0.207,217,28,0.129,430,106,0.247,296,10.2,0.199,0.229,0.35,9.1,196,63,0.321,234,43,0.184,217,28,0.129,58.9
2023,Paolo Harden,WAS,PF,29,697,647,139,0.215,224,35,0.156,423,104,0.246,313,10.8,0.21,0.242,0.35,8.9,190,58,0.305,233,46,0.197,224,35,0.156,56.3
2023,Damian Towns,WAS,SF,57,1354,1303,271,0.208,477,86,0.18,826,185,0.224,628,11.0,0.208,0.241,0.35,8.7,383,113,0.295,443,72,0.163,477,86,0.18,55.2
2023,Chris Butler,WAS,PF,29,741,611,122,0.2,217,37,0.171,394,85,0.216,281,9.7,0.199,0.23,0.35,8.7,190,53,0.279,204,32,0.157,217,37,0.171,56.1
2023,Jayson Embiid,WAS,SF,57,1433,1204,215,0.179,422,61,0.145,782,154,0.197,491,8.6,0.177,0.204,0.35,8.5,355,86,0.242,427,68,0.159,422,61,0.145,57.9
