timestamp,road_id,vehicle_volume,average_speed,congestion_index,weather_type,is_weekend,hour,minute
2024-01-06 12:15:00,RD003,713,13.39,6.89,中雪,True,12,15
2024-01-06 12:30:00,RD003,788,12.34,7.4,中雪,True,12,30
2024-01-06 12:45:00,RD003,897,10.81,8.13,中雪,True,12,45
2024-01-06 13:00:00,RD003,752,12.84,7.15,中雪,True,13,0
2024-01-06 13:15:00,RD003,880,11.04,8.02,中雪,True,13,15
2024-01-06 13:30:00,RD003,804,12.11,7.51,中雪,True,13,30
2024-01-06 13:45:00,RD003,776,12.5,7.32,中雪,True,13,45
2024-01-06 14:00:00,RD003,845,11.54,7.78,中雪,True,14,0
2024-01-06 14:15:00,RD003,343,18.58,4.39,中雪,True,14,15
2024-01-06 14:30:00,RD003,347,18.53,4.42,中雪,True,14,30
2024-01-06 14:45:00,RD003,401,17.77,4.78,中雪,True,14,45
2024-01-06 15:00:00,RD003,401,17.77,4.78,中雪,True,15,0
2024-01-06 15:15:00,RD003,336,18.68,4.34,中雪,True,15,15
2024-01-06 15:30:00,RD003,331,18.75,4.31,中雪,True,15,30
2024-01-06 15:45:00,RD003,316,18.96,4.21,中雪,True,15,45
2024-01-06 16:00:00,RD003,583,15.21,6.01,中雪,True,16,0
2024-01-06 16:15:00,RD003,634,14.5,6.36,中雪,True,16,15
2024-01-06 16:30:00,RD003,623,14.65,6.28,中雪,True,16,30
2024-01-06 16:45:00,RD003,681,13.84,6.68,中雪,True,16,45
2024-01-06 17:00:00,RD003,555,15.61,5.82,中雪,True,17,0
2024-01-06 17:15:00,RD003,627,14.6,6.31,中雪,True,17,15
2024-01-06 17:30:00,RD003,685,13.78,6.7,中雪,True,17,30
2024-01-06 17:45:00,RD003,690,13.71,6.74,中雪,True,17,45
2024-01-06 18:00:00,RD003,661,14.12,6.54,中雪,True,18,0
2024-01-06 18:15:00,RD003,615,14.77,6.23,中雪,True,18,15
2024-01-06 18:30:00,RD003,676,13.91,6.64,中雪,True,18,30
2024-01-06 18:45:00,RD003,616,14.75,6.24,中雪,True,18,45
2024-01-06 19:00:00,RD003,756,12.79,7.18,中雪,True,19,0
2024-01-06 19:15:00,RD003,601,14.96,6.13,中雪,True,19,15
2024-01-06 19:30:00,RD003,466,16.86,5.22,中雪,True,19,30
2024-01-06 19:45:00,RD003,636,14.47,6.37,中雪,True,19,45
2024-01-06 20:00:00,RD003,499,16.39,5.45,中雪,True,20,0
2024-01-06 20:15:00,RD003,294,19.27,4.06,中雪,True,20,15
2024-01-06 20:30:00,RD003,369,18.22,4.57,中雪,True,20,30
2024-01-06 20:45:00,RD003,344,18.57,4.4,中雪,True,20,45
2024-01-06 21:00:00,RD003,350,18.49,4.44,中雪,True,21,0
2024-01-06 21:15:00,RD003,318,18.94,4.22,中雪,True,21,15
2024-01-06 21:30:00,RD003,350,18.49,4.44,中雪,True,21,30
2024-01-06 21:45:00,RD003,366,18.26,4.55,中雪,True,21,45
2024-01-06 22:00:00,RD003,294,19.27,4.06,中雪,True,22,0
2024-01-06 22:15:00,RD003,385,17.99,4.68,中雪,True,22,15
2024-01-06 22:30:00,RD003,302,19.16,4.12,中雪,True,22,30
2024-01-06 22:45:00,RD003,381,18.05,4.65,中雪,True,22,45
2024-01-06 23:00:00,RD003,370,18.21,4.57,中雪,True,23,0
2024-01-06 23:15:00,RD003,392,17.9,4.72,中雪,True,23,15
2024-01-06 23:30:00,RD003,343,18.58,4.39,中雪,True,23,30
2024-01-06 23:45:00,RD003,287,19.37,4.01,中雪,True,23,45
2024-01-07 00:00:00,RD003,326,17.38,4.46,大雨,True,0,0
2024-01-07 00:15:00,RD003,376,16.73,4.79,大雨,True,0,15
2024-01-07 00:30:00,RD003,371,16.79,4.76,大雨,True,0,30
2024-01-07 00:45:00,RD003,342,17.17,4.56,大雨,True,0,45
2024-01-07 01:00:00,RD003,341,17.18,4.56,大雨,True,1,0
2024-01-07 01:15:00,RD003,322,17.43,4.43,大雨,True,1,15
2024-01-07 01:30:00,RD003,388,16.57,4.87,大雨,True,1,30
2024-01-07 01:45:00,RD003,318,17.48,4.41,大雨,True,1,45
2024-01-07 02:00:00,RD003,388,16.57,4.87,大雨,True,2,0
2024-01-07 02:15:00,RD003,333,17.28,4.5,大雨,True,2,15
2024-01-07 02:30:00,RD003,348,17.09,4.6,大雨,True,2,30
2024-01-07 02:45:00,RD003,352,17.04,4.63,大雨,True,2,45
2024-01-07 03:00:00,RD003,305,17.65,4.32,大雨,True,3,0
2024-01-07 03:15:00,RD003,416,16.21,5.05,大雨,True,3,15
2024-01-07 03:30:00,RD003,284,17.92,4.18,大雨,True,3,30
2024-01-07 03:45:00,RD003,281,17.96,4.16,大雨,True,3,45
2024-01-07 04:00:00,RD003,330,17.32,4.48,大雨,True,4,0
2024-01-07 04:15:00,RD003,386,16.6,4.86,大雨,True,4,15
2024-01-07 04:30:00,RD003,415,16.22,5.05,大雨,True,4,30
2024-01-07 04:45:00,RD003,374,16.75,4.78,大雨,True,4,45
2024-01-07 05:00:00,RD003,381,16.66,4.82,大雨,True,5,0
2024-01-07 05:15:00,RD003,339,17.21,4.54,大雨,True,5,15
2024-01-07 05:30:00,RD003,378,16.7,4.8,大雨,True,5,30
2024-01-07 05:45:00,RD003,355,17.0,4.65,大雨,True,5,45
2024-01-07 06:00:00,RD003,354,17.01,4.64,大雨,True,6,0
2024-01-07 06:15:00,RD003,353,17.03,4.64,大雨,True,6,15
2024-01-07 06:30:00,RD003,297,17.75,4.27,大雨,True,6,30
2024-01-07 06:45:00,RD003,323,17.41,4.44,大雨,True,6,45
2024-01-07 07:00:00,RD003,331,17.31,4.49,大雨,True,7,0
2024-01-07 07:15:00,RD003,330,17.32,4.48,大雨,True,7,15
2024-01-07 07:30:00,RD003,351,17.05,4.62,大雨,True,7,30
2024-01-07 07:45:00,RD003,292,17.82,4.23,大雨,True,7,45
2024-01-07 08:00:00,RD003,341,17.18,4.56,大雨,True,8,0
2024-01-07 08:15:00,RD003,373,16.77,4.77,大雨,True,8,15
2024-01-07 08:30:00,RD003,324,17.4,4.44,大雨,True,8,30
2024-01-07 08:45:00,RD003,377,16.71,4.8,大雨,True,8,45
2024-01-07 09:00:00,RD003,296,17.76,4.26,大雨,True,9,0
2024-01-07 09:15:00,RD003,299,17.72,4.28,大雨,True,9,15
2024-01-07 09:30:00,RD003,363,16.9,4.7,大雨,True,9,30
2024-01-07 09:45:00,RD003,356,16.99,4.66,大雨,True,9,45
2024-01-07 10:00:00,RD003,719,12.28,7.06,大雨,True,10,0
2024-01-07 10:15:00,RD003,853,10.55,7.95,大雨,True,10,15
2024-01-07 10:30:00,RD003,813,11.06,7.68,大雨,True,10,30
2024-01-07 10:45:00,RD003,660,13.05,6.67,大雨,True,10,45
2024-01-07 11:00:00,RD003,699,12.54,6.93,大雨,True,11,0
2024-01-07 11:15:00,RD003,697,12.57,6.91,大雨,True,11,15
2024-01-07 11:30:00,RD003,798,11.26,7.58,大雨,True,11,30
2024-01-07 11:45:00,RD003,838,10.74,7.85,大雨,True,11,45
2024-01-07 12:00:00,RD003,895,10.0,8.22,大雨,True,12,0
2024-01-07 12:15:00,RD003,743,11.97,7.22,大雨,True,12,15
2024-01-07 12:30:00,RD003,653,13.14,6.62,大雨,True,12,30
2024-01-07 12:45:00,RD003,886,10.12,8.17,大雨,True,12,45
2024-01-07 13:00:00,RD003,849,10.6,7.92,大雨,True,13,0
2024-01-07 13:15:00,RD003,681,12.77,6.81,大雨,True,13,15
2024-01-07 13:30:00,RD003,847,10.62,7.91,大雨,True,13,30
2024-01-07 13:45:00,RD003,727,12.18,7.11,大雨,True,13,45
2024-01-07 14:00:00,RD003,682,12.76,6.81,大雨,True,14,0
2024-01-07 14:15:00,RD003,305,17.65,4.32,大雨,True,14,15
2024-01-07 14:30:00,RD003,308,17.61,4.34,大雨,True,14,30
2024-01-07 14:45:00,RD003,371,16.79,4.76,大雨,True,14,45
2024-01-07 15:00:00,RD003,285,17.91,4.19,大雨,True,15,0
2024-01-07 15:15:00,RD003,344,17.14,4.58,大雨,True,15,15
2024-01-07 15:30:00,RD003,343,17.15,4.57,大雨,True,15,30
2024-01-07 15:45:00,RD003,389,16.56,4.88,大雨,True,15,45
2024-01-07 16:00:00,RD003,689,12.67,6.86,大雨,True,16,0
2024-01-07 16:15:00,RD003,574,14.16,6.1,大雨,True,16,15
2024-01-07 16:30:00,RD003,589,13.97,6.2,大雨,True,16,30
2024-01-07 16:45:00,RD003,634,13.38,6.5,大雨,True,16,45
2024-01-07 17:00:00,RD003,697,12.57,6.91,大雨,True,17,0
2024-01-07 17:15:00,RD003,655,13.11,6.64,大雨,True,17,15
2024-01-07 17:30:00,RD003,611,13.68,6.34,大雨,True,17,30
2024-01-07 17:45:00,RD003,643,13.27,6.56,大雨,True,17,45
2024-01-07 18:00:00,RD003,613,13.66,6.36,大雨,True,18,0
2024-01-07 18:15:00,RD003,683,12.75,6.82,大雨,True,18,15
2024-01-07 18:30:00,RD003,571,14.2,6.08,大雨,True,18,30
2024-01-07 18:45:00,RD003,651,13.16,6.61,大雨,True,18,45
2024-01-07 19:00:00,RD003,612,13.67,6.35,大雨,True,19,0
2024-01-07 19:15:00,RD003,654,13.12,6.63,大雨,True,19,15
2024-01-07 19:30:00,RD003,613,13.66,6.36,大雨,True,19,30
2024-01-07 19:45:00,RD003,681,12.77,6.81,大雨,True,19,45
2024-01-07 20:00:00,RD003,668,12.94,6.72,大雨,True,20,0
2024-01-07 20:15:00,RD003,372,16.78,4.76,大雨,True,20,15
2024-01-07 20:30:00,RD003,372,16.78,4.76,大雨,True,20,30
2024-01-07 20:45:00,RD003,374,16.75,4.78,大雨,True,20,45
2024-01-07 21:00:00,RD003,290,17.84,4.22,大雨,True,21,0
2024-01-07 21:15:00,RD003,374,16.75,4.78,大雨,True,21,15
2024-01-07 21:30:00,RD003,392,16.52,4.9,大雨,True,21,30
2024-01-07 21:45:00,RD003,338,17.22,4.54,大雨,True,21,45
2024-01-07 22:00:00,RD003,341,17.18,4.56,大雨,True,22,0
2024-01-07 22:15:00,RD003,411,16.27,5.02,大雨,True,22,15
2024-01-07 22:30:00,RD003,353,17.03,4.64,大雨,True,22,30
2024-01-07 22:45:00,RD003,435,15.96,5.18,大雨,True,22,45
2024-01-07 23:00:00,RD003,377,16.71,4.8,大雨,True,23,0
2024-01-07 23:15:00,RD003,380,16.68,4.82,大雨,True,23,15
2024-01-07 23:30:00,RD003,306,17.63,4.33,大雨,True,23,30
2024-01-07 23:45:00,RD003,349,17.08,4.61,大雨,True,23,45
2024-01-01 00:00:00,RD004,225,49.44,1.58,晴天,False,0,0
2024-01-01 00:15:00,RD004,225,49.44,1.58,晴天,False,0,15
2024-01-01 00:30:00,RD004,257,48.8,1.74,晴天,False,0,30
2024-01-01 00:45:00,RD004,251,48.92,1.71,晴天,False,0,45
2024-01-01 01:00:00,RD004,222,49.5,1.57,晴天,False,1,0
2024-01-01 01:15:00,RD004,250,48.94,1.7,晴天,False,1,15
2024-01-01 01:30:00,RD004,279,48.35,1.84,晴天,False,1,30
2024-01-01 01:45:00,RD004,250,48.94,1.7,晴天,False,1,45
2024-01-01 02:00:00,RD004,267,48.59,1.78,晴天,False,2,0
2024-01-01 02:15:00,RD004,243,49.08,1.67,晴天,False,2,15
2024-01-01 02:30:00,RD004,242,49.1,1.66,晴天,False,2,30
2024-01-01 02:45:00,RD004,231,49.32,1.61,晴天,False,2,45
2024-01-01 03:00:00,RD004,219,49.57,1.55,晴天,False,3,0
2024-01-01 03:15:00,RD004,193,50.09,1.43,晴天,False,3,15
2024-01-01 03:30:00,RD004,256,48.82,1.73,晴天,False,3,30
2024-01-01 03:45:00,RD004,189,50.17,1.41,晴天,False,3,45
2024-01-01 04:00:00,RD004,270,48.53,1.8,晴天,False,4,0
2024-01-01 04:15:00,RD004,238,49.18,1.65,晴天,False,4,15
2024-01-01 04:30:00,RD004,269,48.55,1.79,晴天,False,4,30
2024-01-01 04:45:00,RD004,230,49.34,1.61,晴天,False,4,45
2024-01-01 05:00:00,RD004,210,49.75,1.51,晴天,False,5,0
2024-01-01 05:15:00,RD004,247,49.0,1.69,晴天,False,5,15
2024-01-01 05:30:00,RD004,251,48.92,1.71,晴天,False,5,30
2024-01-01 05:45:00,RD004,253,48.88,1.72,晴天,False,5,45
2024-01-01 06:00:00,RD004,650,40.84,3.63,晴天,False,6,0
2024-01-01 06:15:00,RD004,741,38.99,4.07,晴天,False,6,15
2024-01-01 06:30:00,RD004,702,39.78,3.88,晴天,False,6,30
2024-01-01 06:45:00,RD004,825,37.29,4.47,晴天,False,6,45
2024-01-01 07:00:00,RD004,1507,23.48,7.75,晴天,False,7,0
2024-01-01 07:15:00,RD004,1607,21.6,8.22,晴天,False,7,15
2024-01-01 07:30:00,RD004,1522,23.18,7.82,晴天,False,7,30
2024-01-01 07:45:00,RD004,1819,21.6,8.88,晴天,False,7,45
2024-01-01 08:00:00,RD004,1580,22.0,8.1,晴天,False,8,0
2024-01-01 08:15:00,RD004,1778,21.6,8.76,晴天,False,8,15
2024-01-01 08:30:00,RD004,1512,23.38,7.78,晴天,False,8,30
2024-01-01 08:45:00,RD004,1256,28.57,6.54,晴天,False,8,45
2024-01-01 09:00:00,RD004,1970,21.6,9.36,晴天,False,9,0
2024-01-01 09:15:00,RD004,671,40.41,3.73,晴天,False,9,15
2024-01-01 09:30:00,RD004,826,37.27,4.48,晴天,False,9,30
2024-01-01 09:45:00,RD004,900,35.78,4.83,晴天,False,9,45
2024-01-01 10:00:00,RD004,833,37.13,4.51,晴天,False,10,0
2024-01-01 10:15:00,RD004,749,38.83,4.1,晴天,False,10,15
2024-01-01 10:30:00,RD004,806,37.68,4.38,晴天,False,10,30
2024-01-01 10:45:00,RD004,915,35.47,4.9,晴天,False,10,45
2024-01-01 11:00:00,RD004,853,36.73,4.61,晴天,False,11,0
2024-01-01 11:15:00,RD004,1015,33.45,5.38,晴天,False,11,15
2024-01-01 11:30:00,RD004,1009,33.57,5.36,晴天,False,11,30
2024-01-01 11:45:00,RD004,997,33.81,5.3,晴天,False,11,45
2024-01-01 12:00:00,RD004,998,33.79,5.3,晴天,False,12,0
2024-01-01 12:15:00,RD004,968,34.4,5.16,晴天,False,12,15
2024-01-01 12:30:00,RD004,775,38.31,4.23,晴天,False,12,30
2024-01-01 12:45:00,RD004,1016,33.43,5.39,晴天,False,12,45
2024-01-01 13:00:00,RD004,1010,33.55,5.36,晴天,False,13,0
2024-01-01 13:15:00,RD004,834,37.11,4.51,晴天,False,13,15
2024-01-01 13:30:00,RD004,806,37.68,4.38,晴天,False,13,30
2024-01-01 13:45:00,RD004,892,35.94,4.79,晴天,False,13,45
2024-01-01 14:00:00,RD004,709,39.64,3.91,晴天,False,14,0
2024-01-01 14:15:00,RD004,829,37.21,4.49,晴天,False,14,15
2024-01-01 14:30:00,RD004,809,37.62,4.39,晴天,False,14,30
2024-01-01 14:45:00,RD004,862,36.54,4.65,晴天,False,14,45
2024-01-01 15:00:00,RD004,765,38.51,4.18,晴天,False,15,0
2024-01-01 15:15:00,RD004,799,37.82,4.35,晴天,False,15,15
2024-01-01 15:30:00,RD004,866,36.46,4.67,晴天,False,15,30
2024-01-01 15:45:00,RD004,833,37.13,4.51,晴天,False,15,45
2024-01-01 16:00:00,RD004,750,38.81,4.11,晴天,False,16,0
2024-01-01 16:15:00,RD004,731,39.2,4.02,晴天,False,16,15
2024-01-01 16:30:00,RD004,828,37.23,4.48,晴天,False,16,30
2024-01-01 16:45:00,RD004,746,38.89,4.09,晴天,False,16,45
2024-01-01 17:00:00,RD004,1624,21.6,8.27,晴天,False,17,0
2024-01-01 17:15:00,RD004,1371,26.24,7.1,晴天,False,17,15
2024-01-01 17:30:00,RD004,1430,25.04,7.38,晴天,False,17,30
2024-01-01 17:45:00,RD004,1539,22.84,7.91,晴天,False,17,45
2024-01-01 18:00:00,RD004,1469,24.25,7.57,晴天,False,18,0
2024-01-01 18:15:00,RD004,1517,23.28,7.8,晴天,False,18,15
2024-01-01 18:30:00,RD004,1551,22.59,7.96,晴天,False,18,30
2024-01-01 18:45:00,RD004,1561,22.39,8.01,晴天,False,18,45
2024-01-01 19:00:00,RD004,1445,24.74,7.45,晴天,False,19,0
2024-01-01 19:15:00,RD004,830,37.19,4.49,晴天,False,19,15
2024-01-01 19:30:00,RD004,784,38.12,4.27,晴天,False,19,30
2024-01-01 19:45:00,RD004,683,40.17,3.79,晴天,False,19,45
2024-01-01 20:00:00,RD004,1030,33.14,5.46,晴天,False,20,0
2024-01-01 20:15:00,RD004,686,40.11,3.8,晴天,False,20,15
2024-01-01 20:30:00,RD004,744,38.93,4.08,晴天,False,20,30
2024-01-01 20:45:00,RD004,686,40.11,3.8,晴天,False,20,45
2024-01-01 21:00:00,RD004,603,41.79,3.4,晴天,False,21,0
2024-01-01 21:15:00,RD004,211,49.73,1.52,晴天,False,21,15
2024-01-01 21:30:00,RD004,221,49.52,1.56,晴天,False,21,30
2024-01-01 21:45:00,RD004,286,48.21,1.88,晴天,False,21,45
2024-01-01 22:00:00,RD004,225,49.44,1.58,晴天,False,22,0
2024-01-01 22:15:00,RD004,249,48.96,1.7,晴天,False,22,15
2024-01-01 22:30:00,RD004,203,49.89,1.48,晴天,False,22,30
2024-01-01 22:45:00,RD004,257,48.8,1.74,晴天,False,22,45
2024-01-01 23:00:00,RD004,228,49.38,1.6,晴天,False,23,0
2024-01-01 23:15:00,RD004,245,49.04,1.68,晴天,False,23,15
2024-01-01 23:30:00,RD004,257,48.8,1.74,晴天,False,23,30
2024-01-01 23:45:00,RD004,219,49.57,1.55,晴天,False,23,45
2024-01-02 00:00:00,RD004,190,50.15,1.41,晴天,False,0,0
2024-01-02 00:15:00,RD004,252,48.9,1.71,晴天,False,0,15
2024-01-02 00:30:00,RD004,242,49.1,1.66,晴天,False,0,30
2024-01-02 00:45:00,RD004,257,48.8,1.74,晴天,False,0,45
2024-01-02 01:00:00,RD004,259,48.76,1.75,晴天,False,1,0
2024-01-02 01:15:00,RD004,270,48.53,1.8,晴天,False,1,15
2024-01-02 01:30:00,RD004,242,49.1,1.66,晴天,False,1,30
2024-01-02 01:45:00,RD004,237,49.2,1.64,晴天,False,1,45
2024-01-02 02:00:00,RD004,207,49.81,1.5,晴天,False,2,0
2024-01-02 02:15:00,RD004,270,48.53,1.8,晴天,False,2,15
2024-01-02 02:30:00,RD004,254,48.86,1.72,晴天,False,2,30
2024-01-02 02:45:00,RD004,236,49.22,1.64,晴天,False,2,45
2024-01-02 03:00:00,RD004,237,49.2,1.64,晴天,False,3,0
2024-01-02 03:15:00,RD004,228,49.38,1.6,晴天,False,3,15
2024-01-02 03:30:00,RD004,219,49.57,1.55,晴天,False,3,30
2024-01-02 03:45:00,RD004,226,49.42,1.59,晴天,False,3,45
2024-01-02 04:00:00,RD004,210,49.75,1.51,晴天,False,4,0
2024-01-02 04:15:00,RD004,264,48.65,1.77,晴天,False,4,15
2024-01-02 04:30:00,RD004,239,49.16,1.65,晴天,False,4,30
2024-01-02 04:45:00,RD004,246,49.02,1.68,晴天,False,4,45
2024-01-02 05:00:00,RD004,244,49.06,1.67,晴天,False,5,0
2024-01-02 05:15:00,RD004,204,49.87,1.48,晴天,False,5,15
2024-01-02 05:30:00,RD004,249,48.96,1.7,晴天,False,5,30
2024-01-02 05:45:00,RD004,223,49.48,1.57,晴天,False,5,45
2024-01-02 06:00:00,RD004,765,38.51,4.18,晴天,False,6,0
2024-01-02 06:15:00,RD004,772,38.37,4.22,晴天,False,6,15
2024-01-02 06:30:00,RD004,882,36.14,4.74,晴天,False,6,30
2024-01-02 06:45:00,RD004,742,38.97,4.07,晴天,False,6,45
2024-01-02 07:00:00,RD004,1695,21.6,8.5,晴天,False,7,0
2024-01-02 07:15:00,RD004,1694,21.6,8.49,晴天,False,7,15
2024-01-02 07:30:00,RD004,1756,21.6,8.69,晴天,False,7,30
2024-01-02 07:45:00,RD004,1408,25.49,7.28,晴天,False,7,45
2024-01-02 08:00:00,RD004,1563,22.35,8.02,晴天,False,8,0
2024-01-02 08:15:00,RD004,1519,23.24,7.81,晴天,False,8,15
2024-01-02 08:30:00,RD004,1829,21.6,8.92,晴天,False,8,30
2024-01-02 08:45:00,RD004,1649,21.6,8.35,晴天,False,8,45
2024-01-02 09:00:00,RD004,1544,22.73,7.93,晴天,False,9,0
2024-01-02 09:15:00,RD004,702,39.78,3.88,晴天,False,9,15
2024-01-02 09:30:00,RD004,746,38.89,4.09,晴天,False,9,30
2024-01-02 09:45:00,RD004,653,40.78,3.64,晴天,False,9,45
2024-01-02 10:00:00,RD004,869,36.4,4.68,晴天,False,10,0
2024-01-02 10:15:00,RD004,888,36.02,4.77,晴天,False,10,15
2024-01-02 10:30:00,RD004,847,36.85,4.58,晴天,False,10,30
2024-01-02 10:45:00,RD004,813,37.54,4.41,晴天,False,10,45
2024-01-02 11:00:00,RD004,939,34.99,5.02,晴天,False,11,0
2024-01-02 11:15:00,RD004,998,33.79,5.3,晴天,False,11,15
2024-01-02 11:30:00,RD004,966,34.44,5.15,晴天,False,11,30
2024-01-02 11:45:00,RD004,890,35.98,4.78,晴天,False,11,45
2024-01-02 12:00:00,RD004,939,34.99,5.02,晴天,False,12,0
2024-01-02 12:15:00,RD004,926,35.25,4.96,晴天,False,12,15
2024-01-02 12:30:00,RD004,898,35.82,4.82,晴天,False,12,30
2024-01-02 12:45:00,RD004,822,37.35,4.46,晴天,False,12,45
2024-01-02 13:00:00,RD004,881,36.16,4.74,晴天,False,13,0
2024-01-02 13:15:00,RD004,860,36.58,4.64,晴天,False,13,15
2024-01-02 13:30:00,RD004,808,37.64,4.39,晴天,False,13,30
2024-01-02 13:45:00,RD004,789,38.02,4.3,晴天,False,13,45
2024-01-02 14:00:00,RD004,950,34.76,5.07,晴天,False,14,0
2024-01-02 14:15:00,RD004,896,35.86,4.81,晴天,False,14,15
2024-01-02 14:30:00,RD004,728,39.26,4.0,晴天,False,14,30
2024-01-02 14:45:00,RD004,801,37.78,4.35,晴天,False,14,45
2024-01-02 15:00:00,RD004,725,39.32,3.99,晴天,False,15,0
2024-01-02 15:15:00,RD004,798,37.84,4.34,晴天,False,15,15
2024-01-02 15:30:00,RD004,741,38.99,4.07,晴天,False,15,30
2024-01-02 15:45:00,RD004,814,37.52,4.42,晴天,False,15,45
2024-01-02 16:00:00,RD004,777,38.27,4.24,晴天,False,16,0
2024-01-02 16:15:00,RD004,982,34.11,5.23,晴天,False,16,15
2024-01-02 16:30:00,RD004,771,38.39,4.21,晴天,False,16,30
2024-01-02 16:45:00,RD004,869,36.4,4.68,晴天,False,16,45
2024-01-02 17:00:00,RD004,1315,27.37,6.83,晴天,False,17,0
2024-01-02 17:15:00,RD004,1231,29.07,6.42,晴天,False,17,15
2024-01-02 17:30:00,RD004,1547,22.67,7.94,晴天,False,17,30
2024-01-02 17:45:00,RD004,1439,24.86,7.43,晴天,False,17,45
2024-01-02 18:00:00,RD004,1150,30.71,6.03,晴天,False,18,0
2024-01-02 18:15:00,RD004,1481,24.01,7.63,晴天,False,18,15
2024-01-02 18:30:00,RD004,1475,24.13,7.6,晴天,False,18,30
2024-01-02 18:45:00,RD004,1179,30.13,6.17,晴天,False,18,45
2024-01-02 19:00:00,RD004,1340,26.86,6.95,晴天,False,19,0
2024-01-02 19:15:00,RD004,760,38.61,4.16,晴天,False,19,15
2024-01-02 19:30:00,RD004,877,36.24,4.72,晴天,False,19,30
2024-01-02 19:45:00,RD004,750,38.81,4.11,晴天,False,19,45
2024-01-02 20:00:00,RD004,814,37.52,4.42,晴天,False,20,0
2024-01-02 20:15:00,RD004,856,36.67,4.62,晴天,False,20,15
2024-01-02 20:30:00,RD004,733,39.16,4.03,晴天,False,20,30
2024-01-02 20:45:00,RD004,774,38.33,4.22,晴天,False,20,45
2024-01-02 21:00:00,RD004,807,37.66,4.38,晴天,False,21,0
2024-01-02 21:15:00,RD004,246,49.02,1.68,晴天,False,21,15
2024-01-02 21:30:00,RD004,247,49.0,1.69,晴天,False,21,30
2024-01-02 21:45:00,RD004,246,49.02,1.68,晴天,False,21,45
2024-01-02 22:00:00,RD004,278,48.37,1.84,晴天,False,22,0
2024-01-02 22:15:00,RD004,261,48.71,1.76,晴天,False,22,15
2024-01-02 22:30:00,RD004,235,49.24,1.63,晴天,False,22,30
2024-01-02 22:45:00,RD004,285,48.23,1.87,晴天,False,22,45
2024-01-02 23:00:00,RD004,254,48.86,1.72,晴天,False,23,0
2024-01-02 23:15:00,RD004,208,49.79,1.5,晴天,False,23,15
2024-01-02 23:30:00,RD004,214,49.67,1.53,晴天,False,23,30
2024-01-02 23:45:00,RD004,226,49.42,1.59,晴天,False,23,45
2024-01-03 00:00:00,RD004,254,48.86,1.72,晴天,False,0,0
2024-01-03 00:15:00,RD004,245,49.04,1.68,晴天,False,0,15
2024-01-03 00:30:00,RD004,277,48.39,1.83,晴天,False,0,30
2024-01-03 00:45:00,RD004,260,48.74,1.75,晴天,False,0,45
2024-01-03 01:00:00,RD004,233,49.28,1.62,晴天,False,1,0
2024-01-03 01:15:00,RD004,234,49.26,1.63,晴天,False,1,15
2024-01-03 01:30:00,RD004,220,49.54,1.56,晴天,False,1,30
2024-01-03 01:45:00,RD004,210,49.75,1.51,晴天,False,1,45
2024-01-03 02:00:00,RD004,226,49.42,1.59,晴天,False,2,0
2024-01-03 02:15:00,RD004,289,48.15,1.89,晴天,False,2,15
2024-01-03 02:30:00,RD004,263,48.67,1.77,晴天,False,2,30
2024-01-03 02:45:00,RD004,213,49.69,1.53,晴天,False,2,45
2024-01-03 03:00:00,RD004,237,49.2,1.64,晴天,False,3,0
2024-01-03 03:15:00,RD004,259,48.76,1.75,晴天,False,3,15
2024-01-03 03:30:00,RD004,220,49.54,1.56,晴天,False,3,30
2024-01-03 03:45:00,RD004,204,49.87,1.48,晴天,False,3,45
2024-01-03 04:00:00,RD004,204,49.87,1.48,晴天,False,4,0
2024-01-03 04:15:00,RD004,230,49.34,1.61,晴天,False,4,15
2024-01-03 04:30:00,RD004,250,48.94,1.7,晴天,False,4,30
2024-01-03 04:45:00,RD004,234,49.26,1.63,晴天,False,4,45
2024-01-03 05:00:00,RD004,262,48.69,1.76,晴天,False,5,0
2024-01-03 05:15:00,RD004,256,48.82,1.73,晴天,False,5,15
2024-01-03 05:30:00,RD004,222,49.5,1.57,晴天,False,5,30
2024-01-03 05:45:00,RD004,240,49.14,1.65,晴天,False,5,45
2024-01-03 06:00:00,RD004,790,38.0,4.3,晴天,False,6,0
2024-01-03 06:15:00,RD004,677,40.29,3.76,晴天,False,6,15
2024-01-03 06:30:00,RD004,775,38.31,4.23,晴天,False,6,30
2024-01-03 06:45:00,RD004,753,38.75,4.12,晴天,False,6,45
2024-01-03 07:00:00,RD004,1337,26.93,6.93,晴天,False,7,0
2024-01-03 07:15:00,RD004,1742,21.6,8.64,晴天,False,7,15
2024-01-03 07:30:00,RD004,1687,21.6,8.47,晴天,False,7,30
2024-01-03 07:45:00,RD004,1692,21.6,8.49,晴天,False,7,45
2024-01-03 08:00:00,RD004,1529,23.04,7.86,晴天,False,8,0
2024-01-03 08:15:00,RD004,1499,23.65,7.71,晴天,False,8,15
2024-01-03 08:30:00,RD004,1948,21.6,9.29,晴天,False,8,30
2024-01-03 08:45:00,RD004,1909,21.6,9.17,晴天,False,8,45
2024-01-03 09:00:00,RD004,1541,22.79,7.92,晴天,False,9,0
2024-01-03 09:15:00,RD004,849,36.81,4.59,晴天,False,9,15
2024-01-03 09:30:00,RD004,988,33.99,5.25,晴天,False,9,30
2024-01-03 09:45:00,RD004,835,37.09,4.52,晴天,False,9,45
